Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,188,777",74,44,8.85 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"335,083",2,44,531.39 MB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"62,960",0,60,147.90 MB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"251,066,303","2,936",10,656.84 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"143,858,587","1,758",507,371.47 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,925,368",239,"4,093",235.15 GB
21-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,030,992",319,308,1.12 TB
22-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"135,936",763,1,126.32 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,952,194","3,421",703,224.14 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"625,079",8,69,3.36 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,039,925",77,57,10.20 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"316,775",2,57,506.10 MB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"112,976,303","1,324",1,253.13 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"125,784",0,34,347.54 MB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"140,683,862","1,767",550,379.18 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,934,602",264,"5,711",235.30 GB
22-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,115,374",313,267,1.13 TB
23-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"131,371",742,4,119.02 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,021,932","3,475",715,224.19 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"618,164",1,55,3.33 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,213,821",99,51,10.39 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"278,007",2,51,424.90 MB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"65,790",0,38,154.05 MB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"221,798,081","2,551",0,580.82 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"128,920,852","1,478",520,353.54 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,936,610",232,"4,781",235.32 GB
23-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,141,773",301,301,1.13 TB
24-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"127,205",751,1,123.05 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,085,188","3,474",741,224.24 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"597,968",10,66,3.22 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,031,963",88,48,10.16 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"281,341",2,49,434.34 MB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"115,436,481","1,376",0,257.44 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"123,958",0,32,342.19 MB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"122,478,008","1,442",467,337.13 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,937,694",261,"4,494",235.32 GB
24-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"28,720,644",335,327,1.19 TB
25-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"467,335",862,12,156.75 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,148,475","3,404",695,224.29 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"610,024",6,63,3.28 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,138,948",99,45,10.32 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"291,200",2,45,445.24 MB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"70,196",0,47,166.09 MB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"268,940,890","3,080",12,698.10 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"125,245,661","1,383",424,343.07 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,939,890",260,"4,528",235.35 GB
25-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,757,455",276,312,1.11 TB
26-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"27,989",749,4,126.13 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,215,884","3,416",705,224.34 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"68,753",3,0,370.38 MB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"1,288,106",15,1,1.55 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"104,739",3,1,181.69 MB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"117,017,267","1,356",1,256.03 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,2,0,38,1.02 KB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"153,198,207","1,744",743,411.91 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,946,661",225,"6,257",235.45 GB
26-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,675,247",326,261,1.11 TB
27-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"9,421",642,2,107.90 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,235,148","3,564",673,224.35 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"15,274",0,69,76.93 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"205,702",2,123,337.02 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"12,710",0,123,17.64 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"74,696",0,30,175.79 MB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"143,575,778","1,551",1,379.94 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"128,206,682","1,529",525,351.54 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,933,721",299,"4,486",235.23 GB
27-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,596,842",302,236,1.11 TB
28-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"169,959",809,4,134.15 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,242,453","3,479",688,224.36 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"620,170",5,63,3.33 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,505,916",102,47,10.57 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"294,453",6,47,475.32 MB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"173,330,643","2,076",2,378.42 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"122,479",0,41,339.17 MB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"110,750,315","1,244",426,305.07 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,934,994",222,"3,825",235.24 GB
28-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,602,742",293,258,1.11 TB
29-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"121,718",800,3,147.16 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,304,084","3,451",689,224.40 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"247,007",0,81,1.29 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"4,267,518",41,56,5.41 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"331,959",3,55,568.56 MB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"68,261",0,53,160.87 MB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"387,003,291","4,545",67,983.29 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"136,035,034","1,506",565,372.59 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,946,166",305,"5,085",235.41 GB
29-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,737,603",327,242,1.11 TB
30-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"251,666",961,4,149.80 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,356,724","3,359",650,224.44 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"281,673",3,77,1.49 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"4,404,319",49,49,5.66 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"280,307",1,48,493.82 MB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"228,346,145","2,578",17,492.20 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"139,184",0,36,382.82 MB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"143,096,469","1,693",614,385.47 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,949,952",254,"5,539",235.46 GB
30-Apr-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,770,009",325,284,1.11 TB
05-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"472,068",921,2,166.88 GB
01-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"3,696,658",888,2,165.53 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,406,850","3,531",953,224.48 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"25,591",0,0,133.24 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"320,639",1,0,693.16 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"16,875",0,1,25.53 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"160,569",0,26,357.92 MB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"161,441,763","1,853",1,432.36 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"151,352,582","1,755",884,413.58 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,986,004",274,"6,792",236.02 GB
01-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,043,946",342,247,1.12 TB
02-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"407,534",885,2,142.87 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,416,095","3,460",724,224.49 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"601,281",8,123,3.22 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,015,616",86,67,9.91 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"293,140",2,67,467.90 MB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"108,599,932","1,233",1,246.77 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"141,568",0,33,391.89 MB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"160,300,271","1,908",749,430.95 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,945,455",254,"6,567",235.34 GB
02-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,854,120",314,294,1.12 TB
03-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"29,668",815,3,129.62 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,482,754","3,348",701,224.54 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"32,287",0,1,166.97 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"293,318",1,1,513.06 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"27,470",0,1,44.69 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"81,036",0,30,190.11 MB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"160,443,085","1,923",1,425.58 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"147,728,645","1,704",694,407.15 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,971,845",301,"6,672",235.65 GB
03-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,942,867",320,285,1.12 TB
04-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"7,763",735,3,122.28 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,496,395","3,254",656,224.55 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"10,850",0,77,51.41 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"107,196",1,117,123.19 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"22,295",0,117,40.15 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"73,722,499",862,1,165.07 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"191,575",0,33,524.14 MB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"134,038,784","1,532",601,369.67 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,978,729",265,"6,070",235.64 GB
04-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,902,083",312,240,1.12 TB
05-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,504,212","3,506",663,224.55 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"470,337",8,76,2.51 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,792,316",120,46,8.28 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"315,858",1,46,527.17 MB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"88,639",0,51,207.69 MB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"237,619,079","2,766",1,629.79 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"124,139,807","1,454",487,339.68 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,021,747",263,"4,248",236.13 GB
05-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,970,791",294,257,1.12 TB
Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
06-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"285,064",810,4,143.49 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,568,460","3,441",766,224.60 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"483,332",0,64,2.60 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,522,663",48,55,8.31 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"301,915",2,55,500.84 MB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"108,759,384","1,334",1,245.15 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"180,660",0,31,491.73 MB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"165,025,967","1,870",840,446.84 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,030,941",350,"6,813",236.26 GB
06-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,101,297",318,258,1.13 TB
07-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"435,073",827,2,133.91 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,629,295","3,498",655,224.65 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"484,878",7,124,2.60 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,655,758",83,52,8.49 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"280,494",2,54,443.90 MB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"69,653",0,47,165.08 MB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"219,422,006","2,571",1,577.90 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"144,602,441","1,754",598,394.41 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,036,750",260,"5,799",236.34 GB
07-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,079,491",320,280,1.12 TB
08-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"297,946",758,2,133.41 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,687,162","3,488",703,224.69 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"483,791",7,80,2.60 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"6,955,037",95,50,8.91 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"295,558",3,51,482.63 MB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"106,125,612","1,187",1,238.76 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"149,610",0,32,414.11 MB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"137,995,808","1,570",595,379.53 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,037,083",220,"5,074",236.34 GB
08-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,031,408",306,294,1.12 TB
09-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"293,084",803,2,149.40 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,744,701","3,449",746,224.73 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"631,904",8,59,3.41 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,158,519",100,45,10.35 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"279,368",2,46,434.62 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"63,025",0,42,148.18 MB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"209,005,011","2,334",1,552.13 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"136,402,915","1,481",592,374.05 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,036,956",278,"5,054",236.33 GB
09-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,111,541",319,267,1.13 TB
10-May-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"54,063",801,2,136.32 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"298,807,536","3,520",722,224.78 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"38,488",0,0,200.48 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"432,534",4,1,683.33 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"46,363",0,1,72.15 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"84,326,519",941,1,189.09 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"136,225",0,30,381.90 MB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"146,548,967","1,605",637,395.60 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"24,042,586",277,"5,524",236.39 GB
10-May-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,071,689",320,282,1.12 TB
